Url,Name,Address,Phone,Website,Amenities
https://www.yelp.com/biz/norwalk-lube-norwalk,Norwalk Lube,"12556 Rosecrans AveNorwalk, CA 90650",(562) 802-1776,,Accepts Credit Cards
https://www.yelp.com/biz/u-haul-neighborhood-dealer-bellflower-4,U-Haul Neighborhood Dealer,"10408 Rosecrans AvBellflower, CA 90706",(562) 866-3120,uhaul.com,"Accepts Credit Cards, Private Lot Parking, Bike Parking"
https://www.yelp.com/biz/grewalzs-arco-am-pm-santa-fe-springs,Grewalz's Arco Am Pm,"13460 Firestone BlvdSanta Fe Springs, CA 90670",(562) 921-2107,ampm.com,
https://www.yelp.com/biz/7-eleven-norwalk-6,7-Eleven,"10656 RosecransNorwalk, CA 90650",(562) 484-9806,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Wheelchair Accessible"
https://www.yelp.com/biz/lowerys-union-76-la-mirada,Lowery's Union 76,"14152 Imperial HwyLa Mirada, CA 90638",(562) 921-6989,,Accepts Credit Cards
https://www.yelp.com/biz/arco-santa-fe-springs,Arco,"10717 Carmenita RdSanta Fe Springs, CA 90670",,,
https://www.yelp.com/biz/the-tire-shop-norwalk-2,The Tire Shop,"14358 Pioneer BlvdNorwalk, CA 90650",(562) 864-9799,website--3434457827773171698-t…,Accepts Credit Cards
https://www.yelp.com/biz/arco-el-monte-5,Arco,"11958 Ramona BlvdEl Monte, CA 91732",(559) 222-2330,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/united-oil-76-whittier,United Oil 76,"14400 Telegraph RdWhittier, CA 90604",(562) 946-1585,unitedoilco.com,"No Takeout, Accepts Credit Cards, Bike Parking, Accepts Apple Pay"
https://www.yelp.com/biz/walgreens-norwalk,Walgreens,"11930 Studebaker RdNorwalk, CA 90650",(562) 864-8138,walgreens.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Drive-Thru, COVID-19 vaccine site, COVID-19 testing site"
https://www.yelp.com/biz/fast5xpress-car-wash-norwalk,Fast5Xpress Car Wash,"11335 Firestone BlvdNorwalk, CA 90650",(562) 863-4193,fast5xpress.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/76-circle-k-whittier-2,76 Circle K,"13709 Whittier BlvdWhittier, CA 90605",,,"Accepts Credit Cards, Private Lot Parking, Bike Parking"
https://www.yelp.com/biz/mobil-artesia-2,Mobil,"17122 PIONEER BLVDARTESIA, CA 90701",(562) 865-0319,exxonmobilstations.com,
https://www.yelp.com/biz/7-eleven-whittier-5,7-Eleven,"11807 Valley View AveWhittier, CA 90604",(562) 944-2314,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Accepts Android Pay, Private Lot Parking, Wheelchair Accessible, Gender-neutral restrooms, No Bike Parking"
https://www.yelp.com/biz/arco-whittier-8,Arco,"13411 Imperial HwyWhittier, CA 90605",(562) 941-7656,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-whittier,ARCO,"15306 Whittier BlvdWhittier, CA 90603",(562) 943-1653,,Accepts Credit Cards
https://www.yelp.com/biz/u-haul-neighborhood-dealer-norwalk-6,U-Haul Neighborhood Dealer,"12826 Rosecrans AvNorwalk, CA 90650",(562) 404-4163,uhaul.com,
https://www.yelp.com/biz/cal-smog-norwalk-5,Cal Smog,"16516 Pioneer BlvdNorwalk, CA 90650",(562) 804-3800,calsmogpro.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Open to All"
https://www.yelp.com/biz/arco-el-monte-7,Arco,"4378 Santa Anita AveEl Monte, CA 91731",(626) 416-5249,arco.com,
https://www.yelp.com/biz/mobil-whittier,Mobil,"14206 Mulberry DrWhittier, CA 90604",(562) 941-7228,exxon.com,Offers Delivery
https://www.yelp.com/biz/united-pacific-rocket-fuel-whittier-2,United Pacific Rocket Fuel,"13444 Telegraph RdWhittier, CA 90605",(310) 436-3795,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/ampm-whittier-4,ampm,"13411 Imperial HwyWhittier, CA 90605",(562) 903-9441,ampm.com,"Offers Takeout, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/united-oil-76-bellflower,United Oil 76,"10211 E AlondraBellflower, CA 90706",(562) 804-5487,unitedoilco.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-am-pm-whittier,Arco Am-Pm,"14000 E Lambert RdWhittier, CA 90605",(562) 464-0031,ampm.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/chevron-whittier-4,Chevron,"15735 LeffingwellWhittier, CA 90604",(562) 943-3037,,
https://www.yelp.com/biz/san-antonio-auto-repair-norwalk-norwalk,San Antonio Auto Repair Norwalk,"12042 Firestone BlvdNorwalk, CA 90650",(562) 465-0097,,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/cal-smog-norwalk-2,Cal Smog,"16516 Pioneer BlvdNorwalk, CA 90650",(562) 802-1289,calsmogpro.com,"Accepts Credit Cards, No Wi-Fi"
https://www.yelp.com/biz/shell-whittier-2,Shell,"14005 Whittier BlvdWhittier, CA 90605",(562) 789-0499,shell.us,Accepts Credit Cards
https://www.yelp.com/biz/rapid-26-whittier,Rapid 26,"14400 Telegraph RdUnited OilWhittier, CA 90604",(562) 946-1585,chevron.com,
https://www.yelp.com/biz/arco-encinitas,Arco,"633 Birmingham DrEncinitas, CA 92007",(760) 943-9458,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/americas-tire-norwalk-2,America's Tire,"11012 Firestone BlvdNorwalk, CA 90650",(562) 741-5950,americastire.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-gas-station-whittier,Arco Gas Station,"14200 Telegraph RdWhittier, CA 90604",,arco.com,
https://www.yelp.com/biz/hannas-mobil-whittier,Hanna's Mobil,"14206 Mulberry DrWhittier, CA 90604",(562) 941-7228,uhaul.com,Accepts Credit Cards
https://www.yelp.com/biz/express-fuel-yaralian-service-artesia,Express Fuel-Yaralian Service,"16809 Pioneer BlvdArtesia, CA 90701",(562) 865-7616,,
https://www.yelp.com/biz/7-eleven-whittier-3,7-Eleven,"14968 Mulberry DrWhittier, CA 90604",(562) 946-5908,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Bike Parking, Free Wi-Fi, Wheelchair Accessible"
https://www.yelp.com/biz/jm-oil-company-santa-fe-springs-3,JM Oil Company,"12330 Greenstone AveSanta Fe Springs, CA 90670",(562) 941-7770,jmoilco.com,
https://www.yelp.com/biz/c-nrg-fleet-santa-fe-springs,C NRG Fleet,"12902 Park StSanta Fe Springs, CA 90670",(562) 946-4404,cnrgfleet.com,Accepts Credit Cards
https://www.yelp.com/biz/waterworks-express-wash-norwalk-2,WaterWorks Express Wash,"12616 Imperial HwyNorwalk, CA 90650",(562) 741-3656,waterworksexpresswash.com,"Accepts Credit Cards, Open to All"
https://www.yelp.com/biz/arco-whittier-7,Arco,"13411 Imperial HwyWhittier, CA 90605",(562) 903-9441,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/kwik-serv-smog-check-whittier,Kwik Serv Smog Check,"13363 Telegraph RdWhittier, CA 90605",(626) 244-4354,,Accepts Credit Cards
https://www.yelp.com/biz/arco-escondido-2,ARCO,"1550 E Grand AveEscondido, CA 92027",(760) 741-5960,arco.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/rulas-tires-santa-fe-springs-3,Rulas Tires,"12951 Emperial HwySanta Fe Springs, CA 90670",(562) 903-1768,rulas-tires.business.site,
https://www.yelp.com/biz/7-eleven-norwalk-9,7-Eleven,"12361 Imperial HwyNorwalk, CA 90650",(562) 864-1711,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Free Wi-Fi, Accepts Apple Pay, No Outdoor Seating, Not Good For Working"
https://www.yelp.com/biz/w-w-mobile-service-norwalk,W W Mobile Service,"12800 Rosecrans AveNorwalk, CA 90650",(562) 921-3969,,
https://www.yelp.com/biz/circle-k-norwalk,Circle K,"13041 RosecransSte 201Norwalk, CA 90650",(562) 926-1527,circlek.com/store-locator/us/n…,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Accepts Apple Pay, No Bike Parking"
https://www.yelp.com/biz/m-t-a-chevron-norwalk,M T A Chevron,"12030 Rosecrans AveNorwalk, CA 90650",(562) 864-8854,chevron.com,
https://www.yelp.com/biz/arco-santa-fe-springs-2,Arco,"12606 Rosecrans AveSanta Fe Springs, CA 90670",(562) 921-7328,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-norwalk-10,7-Eleven,"12800 RosecransNorwalk, CA 90650",(562) 921-3969,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Free Wi-Fi, Wheelchair Accessible, No Bike Parking"
https://www.yelp.com/biz/sonu-and-tony-norwalk,Sonu & Tony,"15604 Pioneer BlvdNorwalk, CA 90650",(562) 864-1611,,
https://www.yelp.com/biz/nick-shell-service-artesia,Nick Shell Service,"17325 Pioneer BlvdArtesia, CA 90701",(562) 865-5555,nickshellservice.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/g-and-m-no-81-norwalk,G & M No 81,"10916 Rosecrans AveNorwalk, CA 90650",(562) 863-7927,,
https://www.yelp.com/biz/arco-escondido-3,ARCO,"2015 E Valley PkwyEscondido, CA 92027",(760) 737-8935,arco.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Accepts Apple Pay, No Bike Parking"
https://www.yelp.com/biz/76-gas-station-gardena,,,,,
https://www.yelp.com/biz/ampm-oceanside-3,ampm,"1501 Melrose DrOceanside, CA 92056",(760) 806-4445,ampm.com,Street Parking
https://www.yelp.com/biz/united-oil-76-fallbrook,United Oil 76,"1202 S Main AveFallbrook, CA 92028",(760) 723-1453,unitedoilco.com,
https://www.yelp.com/biz/shell-car-wash-fallbrook,Shell Car Wash,"1205 S Main AveFallbrook, CA 92028",(760) 728-3855,,Accepts Credit Cards
https://www.yelp.com/biz/caliber-collision-oceanside,Caliber Collision,"4156 Avenida De La PlataOceanside, CA 92056",(760) 414-1518,calibercollision.com,Accepts Credit Cards
https://www.yelp.com/biz/rancho-del-oro-carwash-oceanside,Rancho Del Oro Carwash,"4101 Oceanside BlvdOceanside, CA 92056",(760) 726-9471,ranchodeloro-carwash.com,Accepts Credit Cards
https://www.yelp.com/biz/mossy-nissan-service-center-oceanside,Mossy Nissan Service Center,"3535 College BlvdOceanside, CA 92056",(760) 720-9797,mossynissan.com/oceanside.htm,Accepts Credit Cards
https://www.yelp.com/biz/power-performance-perfection-oceanside,Power Performance Perfection,"4035 Oceanside BlvdSte A1Oceanside, CA 92056",(760) 473-1751,go2ppp.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-smog-pros-fallbrook,Arco Smog Pros,"1161 S Main AveFallbrook, CA 92028",(760) 723-0900,,
https://www.yelp.com/biz/lightning-smog-oceanside,Lightning Smog,"242 S Coast HwyOceanside, CA 92054",(760) 721-9494,lightningsmog.com,"Accepts Credit Cards, Free Wi-Fi, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/avs-elite-services-oceanside-3,AVS Elite Services,"820 S Coast HwyOceanside, CA 92054",(760) 908-6788,avseliteautoservices.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/arco-escondido-4,ARCO,"761 N BroadwayEscondido, CA 92025",(760) 480-1029,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/evans-tire-and-service-centers-vista-4,Evans Tire & Service Centers,"2070 Hacienda DrVista, CA 92081",(760) 298-5283,evanstire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/u-haul-moving-and-storage-of-oceanside-oceanside,U-Haul Moving & Storage of Oceanside,"802 S Coast HwyOceanside, CA 92054",(760) 967-1251,uhaul.com,"Accepts Credit Cards, Private Lot Parking, Accepts Android Pay, Accepts Apple Pay, Accepts Cryptocurrency"
https://www.yelp.com/biz/budget-truck-rental-oceanside-5,Budget Truck Rental,"1771 South Oceanside BlvdSte BOceanside, CA 92054",(760) 754-5256,,Accepts Credit Cards
https://www.yelp.com/biz/7-day-tire-brake-and-mechanic-oceanside,7 Day Tire Brake & Mechanic,"2001 Oceanside BlvdOceanside, CA 92054",(760) 757-1540,,
https://www.yelp.com/biz/7-eleven-fallbrook,7-Eleven,"631 S Main StFallbrook, CA 92028",(760) 728-0583,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Quiet, Good For Kids, Private Lot Parking, Free Wi-Fi, Wheelchair Accessible, Gender-neutral restrooms, Accepts Android Pay, No Outdoor Seating, No Bike Parking"
https://www.yelp.com/biz/discount-tire-oceanside-11,Discount Tire,"3836 Plaza DrOceanside, CA 92056",(760) 509-2443,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/pass-n-go-smog-center-vista-4,Pass 'N Go Smog Center,"1310 N Melrose DrSte DVista, CA 92083",(760) 295-4356,vistasmogcheck.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount"
https://www.yelp.com/biz/westcoast-auto-service-oceanside,Westcoast Auto Service,"1434 S Coast HwyOceanside, CA 92054",(760) 722-5686,westcoasttireandwheel.com,"Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, Accepts Credit Cards"
https://www.yelp.com/biz/s-and-r-towing-oceanside,S & R Towing,"1060 Airport RdOceanside, CA 92058",(760) 722-6686,srtow.com,Accepts Credit Cards
https://www.yelp.com/biz/soapy-joes-car-wash-oceanside,Soapy Joe's Car Wash,"1980 Oceanside BlvdOceanside, CA 92054",(619) 550-2136,soapyjoescarwash.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/arco-fontana,Arco,"10087 Sierra AveFontana, CA 92335",(909) 357-0398,arco.com,
https://www.yelp.com/biz/bmw-of-vista-vista-2,BMW of Vista,"1715 Hacienda DrVista, CA 92081",(760) 307-8202,bmwofvista.com,Accepts Credit Cards
https://www.yelp.com/biz/pch-car-co-oceanside-6,PCH Car Co,"501 S. Coast HwyOceanside, CA 92054",(760) 231-7272,pchcar.net,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms"
https://www.yelp.com/biz/jiffy-lube-oceanside,Jiffy Lube,"1970 Oceanside BlvdOceanside, CA 92054",(760) 439-5050,sandiego.jiffylube.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/san-diego-county-credit-union-carlsbad,San Diego County Credit Union,"2530 El Camino RealCarlsbad, CA 92008",(877) 732-2848,sdccu.com,Accepts Credit Cards
https://www.yelp.com/biz/eazy-smog-plus-vista-2,Eazy Smog Plus,"911 E Vista WayVista, CA 92084",(760) 724-0440,eazy-smog-plus.business.site,"Accepts Credit Cards, Gender-neutral restrooms, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/mossy-nissan-oceanside-oceanside-2,Mossy Nissan Oceanside,"3535 College BlvdOceanside, CA 92056",(760) 208-1925,mossynissan.com/oceanside.htm,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/rancho-car-wash-vista-2,Rancho Car Wash,"600 Hacienda DrVista, CA 92081",(760) 726-0501,ranchocarwash.com,Accepts Credit Cards
https://www.yelp.com/biz/n-county-tires-vista,N County Tires,"1516 S Santa Fe AveVista, CA 92084",(760) 659-6414,,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/discount-tire-oceanside-12,Discount Tire,"1037 S Coast HwyOceanside, CA 92054",(760) 691-2807,discounttire.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/coast-car-wash-oceanside,Coast Car Wash,"1621 S Coast HwyOceanside, CA 92054",(760) 433-5511,coastcarwashca.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-food-mart-bellflower,Arco Food Mart,"17013 Lakewood BlvdBellflower, CA 90706",,,
https://www.yelp.com/biz/fallbrook-oil-co-fallbrook,Fallbrook Oil Co,"1208 S Main AveFallbrook, CA 92028",(760) 728-7703,fallbrookoil.com,
https://www.yelp.com/biz/adams-automotive-towing-and-repair-vista-2,Adams Towing,"158 Olive AveVista, CA 92083",(760) 726-0550,adamsautomotiveandtowing.com,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/big-o-tires-carlsbad-2,Big O Tires,"2615 State StCarlsbad, CA 92008",(760) 720-5212,bigotires.com,"Accepts Credit Cards, Gender-neutral restrooms, Offers Military Discount, In-person visits, No Wi-Fi"
https://www.yelp.com/biz/tony-tires-and-wheels-vista,Tony Tires & Wheels,"1144 S Santa Fe AveVista, CA 92084",(760) 631-8320,tonytiresvista.wix.com/tonytir…,Accepts Credit Cards
https://www.yelp.com/biz/advanced-auto-repair-vista,Advanced Auto Repair,"865 E Vista WayVista, CA 92084",(760) 724-8898,autorepairinvista.com,"Accepts Credit Cards, Free Wi-Fi, Gender-neutral restrooms, Offers Military Discount, In-person visits"
https://www.yelp.com/biz/main-street-auto-repair-fallbrook,Main Street Auto Repair,"111 W Aviation RdFallbrook, CA 92028",(760) 728-4888,mainstreetautorepair.com,
https://www.yelp.com/biz/nk-towing-vista,NK Towing,"451 Olive AveVista, CA 92083",(760) 722-9262,nktowing.net,Accepts Credit Cards
https://www.yelp.com/biz/u-haul-neighborhood-dealer-vista-10,U-Haul Neighborhood Dealer,"835 N Santa Fe AvVista, CA 92084",(760) 940-9831,uhaul.com,"Accepts Credit Cards, Private Lot Parking"
https://www.yelp.com/biz/jiffy-lube-vista,Jiffy Lube,"1213 E. Vista WayVista, CA 92084",(760) 758-4400,sandiego.jiffylube.com/Locatio…,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/north-county-ford-vista-2,North County Ford,"450 W Vista WayVista, CA 92083",(888) 692-0830,northcountyford.net,"Accepts Credit Cards, Free Wi-Fi"
https://www.yelp.com/biz/arco-fountain-valley,Arco,"18025 Magnolia AveFountain Valley, CA 92708",,,
https://www.yelp.com/biz/roadway-towing-vista,Roadway Towing,"723 Olive AveVista, CA 92083",(760) 724-0061,,Accepts Credit Cards
https://www.yelp.com/biz/carrs-texaco-oceanside,Carr's Texaco,"3940 Mission AveOceanside, CA 92054",(760) 433-8578,texaco.com,
https://www.yelp.com/biz/circle-k-oceanside-5,Circle K,"990 College BlvdOceanside, CA 92057",(760) 639-0764,circlek.com/store-locator/us/o…,"Offers Delivery, Offers Takeout"
https://www.yelp.com/biz/mccs-gas-station-automotive-service-center-camp-pendleton,MCCS Gas Station/Automotive Service Center,"13 Area MainsideBldg 13026Camp Pendleton, CA 92055",(760) 725-6387,mccscp.com/automotive,
https://www.yelp.com/biz/mobil-fallbrook,Mobil,"4730 Hwy 76Fallbrook, CA 92028",(760) 723-1781,exxonmobilstations.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/smog-check-stations-oceanside-3,Smog Check Stations,"502 S El Camino RealOceanside, CA 92058",(760) 757-7474,,
https://www.yelp.com/biz/cvs-pharmacy-oceanside-3,CVS Pharmacy,"4615 Frazee RdOceanside, CA 92057",(760) 433-9597,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Accepts Android Pay, Private Lot Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Sit-down dining, Accepts Apple Pay"
https://www.yelp.com/biz/u-haul-neighborhood-dealer-oceanside-5,U-Haul Neighborhood Dealer,"3965 Mission AveSte 1Oceanside, CA 92058",(760) 433-8912,uhaul.com,
https://www.yelp.com/biz/cvs-pharmacy-oceanside-4,CVS Pharmacy,"1706 Oceanside BlvdOceanside, CA 92054",(760) 721-2433,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Accepts Android Pay, Accepts Apple Pay"
https://www.yelp.com/biz/abc-smog-oceanside,ABC Smog,"260 Airport RdSte COceanside, CA 92054",(760) 721-8875,,Accepts Credit Cards
https://www.yelp.com/biz/arco-fountain-valley-2,Arco,"8520 Warner AveFountain Valley, CA 92708",(714) 847-1087,arco.com,Accepts Credit Cards
https://www.yelp.com/biz/mobil-rancho-cucamonga-2,Mobil,"9315 BASELINE RDRANCHO CUCAMONGA, CA 91730",(909) 944-5100,exxonmobilstations.com,
https://www.yelp.com/biz/albertsons-express-rancho-cucamonga,Albertson's Express,"8808 Foothill BlvdRancho Cucamonga, CA 91730",(909) 941-4818,,"Offers Takeout, Accepts Credit Cards, Bike Parking"
https://www.yelp.com/biz/shell-upland-2,Shell,"1187 W Foothill BlvdUpland, CA 91786",(909) 931-9858,shell.com,Accepts Credit Cards
https://www.yelp.com/biz/arco-ontario,ARCO,"1565 E 4th StOntario, CA 91764",,,Accepts Credit Cards
https://www.yelp.com/biz/arco-ontario-10,Arco,"808 N Mountain AveOntario, CA 91762",(909) 986-3100,arco.com,
https://www.yelp.com/biz/ontario-fuel-ontario,Ontario Fuel,"1315 4th StOntario, CA 91764",(909) 983-6194,,Accepts Credit Cards
https://www.yelp.com/biz/gas-and-co-ontario,Gas & Co,"1155 N Grove AveOntario, CA 91764",(909) 988-7880,,Accepts Credit Cards
https://www.yelp.com/biz/thrifty-upland,Thrifty,"782 N Mountain AveUpland, CA 91786",(909) 982-2785,,Accepts Credit Cards
https://www.yelp.com/biz/chevron-gas-station-extra-mile-upland,Chevron Gas Station Extra Mile,"159 S Euclid AveUpland, CA 91786",(909) 920-0260,chevronwithtechron.com/station,
https://www.yelp.com/biz/usa-gasoline-upland,USA Gasoline,"775 W Foothill BlvdUpland, CA 91786",,,
https://www.yelp.com/biz/arco-fountain-valley-4,Arco,"10975 Edinger AveFountain Valley, CA 92708",(714) 839-3380,,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/afsari-and-najafi-arco-gas-station-ontario,Afsari & Najafi Arco Gas Station,"434 N Euclid AveOntario, CA 91762",(909) 984-1522,,
https://www.yelp.com/biz/mobil-haven-rancho-cucamonga,Mobil - Haven,"Rancho Cucamonga, CA 91701",,,
https://www.yelp.com/biz/arco-ontario-9,ARCO,"1565 E 4th StOntario, CA 91764",(909) 988-9200,arco.com,
https://www.yelp.com/biz/wrightwood-market-wrightwood,Wrightwood Market,"1315 Hwy 2Wrightwood, CA 92397",(760) 249-6115,,"No Takeout, Accepts Credit Cards, Street Parking, Bike Parking, Accepts Apple Pay"
https://www.yelp.com/biz/7-eleven-ontario-4,7-Eleven,"1544 E 4th StOntario, CA 91764",(909) 986-3234,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Bike Parking, Wheelchair Accessible"
https://www.yelp.com/biz/js-and-j-service-rancho-cucamonga,Js & J Service,"7365 Carnelian StRancho Cucamonga, CA 91730",(909) 483-5290,,
https://www.yelp.com/biz/propel-fuels-claremont,Propel Fuels,"701 E Foothill BlvdClaremont, CA 91711",(800) 871-0773,propelfuels.com,Accepts Credit Cards
https://www.yelp.com/biz/palm-springs-oil-ontario,Palm Springs Oil,"1305 N Mountain AveOntario, CA 91762",(909) 983-3090,,Accepts Credit Cards
https://www.yelp.com/biz/mobil-ontario-3,Mobil,"3445 Shelby StOntario, CA 91764",(909) 980-1514,exxon.com,
https://www.yelp.com/biz/mobil-rancho-cucamonga-3,Mobil,"10550 Town Center DrRancho Cucamonga, AZ 91730",(909) 941-0359,exxon.com,
https://www.yelp.com/biz/arco-fremont,Arco,"36974 Fremont BlvdFremont, CA 94536",(510) 713-7814,Arco.com,Accepts Credit Cards
https://www.yelp.com/biz/ampm-ontario-5,ampm,"1565 E 4th StOntario, CA 91764",(909) 988-9200,ampm.com,"Accepts Credit Cards, Accepts Android Pay"
https://www.yelp.com/biz/alpha-gas-ontario,Alpha Gas,"1315 E 4th StOntario, CA 91764",(909) 986-3244,,
https://www.yelp.com/biz/rancho-carwash-76-rancho-cucamonga,Rancho Carwash 76,"10075 Arrow RteRancho Cucamonga, CA 91730",(909) 484-8586,ranchocarwash76.com,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-upland-5,7-Eleven,"775 N Central AveUpland, CA 91786",(909) 981-1540,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Bike Parking, Wheelchair Accessible"
https://www.yelp.com/biz/7-eleven-ontario-3,7-Eleven,"801 S Mountain AveOntario, CA 91762",(909) 986-3119,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Private Lot Parking, Free Wi-Fi, Wheelchair Accessible, No Bike Parking"
https://www.yelp.com/biz/cvs-pharmacy-upland-4,CVS Pharmacy,"100 Foothill BlvdUpland, CA 91786",(909) 982-8908,cvs.com,"Offers Delivery, No Takeout, Accepts Credit Cards, Accepts Apple Pay, Private Lot Parking, Bike Parking, Drive-Thru, Wheelchair Accessible, Dogs Not Allowed"
https://www.yelp.com/biz/sabco-petroleum-upland-2,Sabco Petroleum,"720 E 9th StUpland, CA 91786",(909) 949-2754,,
https://www.yelp.com/biz/claremont-union-76-claremont,Claremont Union 76,"1092 W Foothill BlvdClaremont, CA 91711",(909) 626-4211,,
https://www.yelp.com/biz/sams-club-ontario,Sam's Club,"951 N Milliken AveOntario, CA 91764",(909) 476-9259,samsclub.com,"Offers Delivery, Accepts Credit Cards, Moderate Noise, Good For Kids, Private Lot Parking, Bike Parking, Accepts Android Pay, Accepts Apple Pay, Dogs Not Allowed"
https://www.yelp.com/biz/circle-k-ontario-5,Circle K,"1880 E 4th StOntario, CA 91764",(909) 391-6387,circlek.com/store-locator/US/o…,
https://www.yelp.com/biz/arco-fremont-4,Arco,"40077 Mission BlvdFremont, CA 94539",(510) 656-6555,Arco.com,"Offers Delivery, Accepts Credit Cards, Street Parking, Bike Parking, Accepts Apple Pay"
https://www.yelp.com/biz/76-express-car-wash-upland,76 Express Car Wash,"1639 W Foothill BlvdUpland, CA 91786",(909) 949-1422,76expresscarwash.com,"Accepts Credit Cards, Gender-neutral restrooms"
https://www.yelp.com/biz/blue-jay-76-gas-station-blue-jay,Blue Jay 76 Gas Station,"27243 State Hwy 189Blue Jay, CA 92317",(909) 744-9707,76.com,
https://www.yelp.com/biz/chevron-extra-mile-claremont,Chevron Extra Mile,"860 S Indian Hill BlvdClaremont, CA 91711",(909) 621-4407,hnsenergy.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, In-person visits, Sit-down dining"
https://www.yelp.com/biz/archibald-car-wash-ontario,Archibald Car Wash,"670 N Archibald AveOntario, CA 91764",(909) 941-0922,,Accepts Credit Cards
https://www.yelp.com/biz/7-eleven-upland-6,7-Eleven,"2410 W Arrow RteUpland, CA 91786",(909) 399-0830,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Garage Parking, Bike Parking, Free Wi-Fi, Wheelchair Accessible, Accepts Android Pay"
https://www.yelp.com/biz/7-eleven-rancho-cucamonga-5,7-Eleven,"7900 Haven AveRancho Cucamonga, CA 91730",(909) 948-1400,7-eleven.com,"Offers Delivery, Offers Takeout, Accepts Credit Cards, Moderate Noise, Good For Kids, Private Lot Parking, Bike Parking, Free Wi-Fi, Accepts Android Pay, Accepts Apple Pay, No Outdoor Seating"
https://www.yelp.com/biz/mobil-ontario-6,Mobil,"670 N ARCHIBALD AVEONTARIO, CA 91764",(909) 941-0922,exxonmobilstations.com,
https://www.yelp.com/biz/flyers-upland,Flyers,"720 East 9th StUpland, CA 91786",,,
https://www.yelp.com/biz/c-stop-gas-montclair,C Stop Gas,"10120 Central AveMontclair, CA 91763",,,
